id,casualty_age_0-23,casualty_age_24-30,casualty_age_31-38,casualty_age_39-50,casualty_age_50+
361643,0,0,0,1,0
361644,0,1,0,0,0
361645,1,1,0,0,0
361646,0,0,0,1,0
361647,0,0,0,0,1
361648,0,1,0,0,0
361649,0,0,0,0,1
361650,0,0,1,0,0
361651,1,0,0,0,0
361652,0,0,0,1,0
361653,0,0,0,1,0
361654,0,0,1,0,0
361655,0,0,0,0,1
361656,0,1,0,0,0
361657,0,0,0,0,1
361658,0,1,0,0,0
361659,0,0,1,0,0
361660,0,1,0,0,0
361661,0,1,0,1,0
361662,0,1,0,0,0
361663,0,1,1,0,0
361664,1,0,0,0,0
361665,0,0,0,1,0
361666,0,0,0,1,0
361667,0,0,0,1,0
361668,0,0,0,0,1
361669,0,1,0,0,0
361670,0,1,0,0,0
361671,0,0,0,1,0
361672,0,0,0,0,0
361673,1,0,0,0,0
361674,2,0,0,0,0
361675,1,0,0,0,0
361676,1,0,0,0,0
361677,0,0,1,0,0
361678,0,0,0,1,0
361679,0,1,1,0,0
361680,0,1,0,0,0
361681,0,1,0,0,0
361682,0,0,0,1,0
361683,0,0,0,1,0
361684,0,0,0,0,1
361685,0,0,0,1,0
361686,0,0,0,0,1
361687,0,1,0,0,0
361688,0,1,0,0,0
361689,0,0,0,0,1
361690,0,0,0,0,1
361691,0,0,0,0,1
361692,0,1,0,0,0
361693,0,0,1,0,0
361694,1,0,0,0,0
361695,0,0,0,1,0
361696,0,0,0,1,0
361697,0,0,0,1,0
361698,0,0,0,0,1
361699,1,0,0,0,0
361700,0,0,0,0,1
361701,0,0,0,1,0
361702,0,0,0,0,1
361703,0,0,1,0,0
361704,0,0,0,0,1
361705,0,0,0,1,0
361706,0,1,0,0,0
361707,0,0,1,0,1
361708,0,0,1,0,0
361709,0,1,0,0,0
361710,0,0,0,1,0
361711,0,0,1,0,0
361712,0,1,0,0,0
361713,1,0,0,0,0
361714,0,1,0,0,0
361715,1,0,0,0,0
361716,1,0,0,0,1
361717,0,0,0,0,1
361718,0,0,0,1,0
361719,0,0,0,0,1
361720,0,0,0,0,1
361721,0,0,0,0,1
361722,1,0,0,0,0
361723,0,0,0,1,0
361724,0,0,1,1,0
361725,0,0,1,0,0
361726,0,0,1,0,0
361727,0,0,1,0,0
361728,0,0,0,0,1
361729,0,0,0,0,1
361730,1,0,0,0,0
361731,0,0,1,1,0
361732,1,0,0,0,0
361733,0,0,0,0,1
361734,0,0,1,0,1
361735,0,1,0,0,0
361736,0,1,0,0,0
361737,1,0,0,1,0
361738,0,0,0,0,1
361739,0,0,0,1,0
361740,0,0,1,0,0
361741,1,0,0,0,0
361742,0,0,0,0,0
361743,0,1,0,0,0
361744,0,1,0,0,0
361745,0,1,0,0,0
361746,0,0,0,0,1
361747,4,0,0,0,0
361748,0,1,0,0,0
361749,0,1,0,0,0
361750,0,0,1,0,0
361751,0,0,0,0,0
361752,1,0,0,0,0
361753,0,0,1,0,0
361754,0,0,0,1,0
361755,0,0,1,0,0
361756,0,0,1,0,0
361757,0,1,0,0,0
361758,0,0,1,0,0
361759,0,1,0,0,0
361760,1,0,0,0,0
361761,0,1,0,0,0
361762,1,0,1,0,0
361763,0,1,0,0,0
361764,0,0,1,0,0
361765,0,0,0,0,1
361766,1,0,0,0,0
361767,0,0,0,0,1
361768,0,0,0,0,1
361769,0,0,0,1,0
361770,0,0,0,0,1
361771,1,0,0,0,0
361772,0,0,0,0,1
361773,0,1,0,0,0
361774,0,0,1,0,0
361775,0,1,0,0,0
361776,1,0,0,0,0
361777,0,0,1,0,0
361778,1,0,0,1,0
361779,0,1,0,0,0
361780,0,0,0,1,0
361781,0,0,0,0,1
361782,0,1,0,0,0
361783,0,1,0,0,0
361784,0,0,1,0,0
361785,1,0,0,0,0
361786,0,0,1,0,0
361787,0,0,0,0,1
361788,0,0,0,0,1
361789,1,0,0,0,0
361790,0,0,1,0,0
361791,0,1,0,0,0
361792,1,0,0,0,0
361793,0,0,1,0,0
361794,0,0,0,0,1
361795,1,0,0,0,0
361796,0,0,0,2,0
361797,1,0,0,0,0
361798,1,0,0,0,0
361799,0,1,0,0,0
361800,0,0,0,0,1
361801,0,1,2,0,0
361802,0,1,0,1,0
361803,0,0,0,1,0
361804,0,1,1,0,0
361805,0,1,0,0,0
361806,1,0,1,0,0
361807,1,0,0,1,0
361808,3,1,0,1,0
361809,0,0,1,0,0
361810,0,0,0,3,1
361811,1,0,0,0,0
361812,0,1,0,0,0
361813,1,0,0,0,0
361814,0,1,0,0,0
361815,2,0,1,0,0
361816,0,1,0,0,0
361817,1,0,0,0,0
361818,1,0,0,0,0
361819,0,0,0,0,0
361820,0,0,0,1,0
361821,0,0,0,1,0
361822,1,0,0,0,0
361823,0,0,0,0,1
361824,0,1,0,0,0
361825,0,0,2,1,1
361826,0,0,0,0,1
361827,0,0,0,0,0
361828,0,1,0,0,0
361829,0,0,1,0,0
361830,1,0,0,0,0
361831,0,0,0,0,1
361832,0,1,0,0,0
361833,0,1,0,0,0
361834,0,1,0,0,0
361835,1,0,0,0,0
361836,0,0,0,1,0
361837,0,0,0,0,1
361838,1,0,0,0,0
361839,3,0,0,0,0
361840,0,0,0,0,1
361841,0,1,0,0,0
361842,0,0,1,0,0
361843,0,0,0,1,0
361844,1,0,0,0,0
361845,0,1,0,0,0
361846,0,1,0,0,0
361847,0,1,0,0,0
361848,1,0,0,0,0
361849,1,0,0,0,0
361850,0,0,0,0,1
361851,0,0,1,0,0
361852,1,0,0,1,0
361853,1,0,0,0,0
361854,0,1,0,1,0
361855,0,0,1,0,0
361856,0,1,0,0,0
361857,0,0,0,1,0
361858,0,0,1,0,0
361859,1,0,0,0,0
361860,0,0,1,0,0
361861,1,0,0,0,0
361862,0,0,0,0,0
361863,0,1,0,0,0
361864,0,1,0,0,0
361865,0,0,1,0,0
361866,1,0,0,0,0
361867,0,0,0,1,0
361868,1,0,0,0,0
361869,0,1,0,0,0
361870,1,0,0,1,0
361871,0,0,1,0,0
361872,1,0,0,0,0
361873,0,0,1,0,0
361874,0,1,0,0,0
361875,0,0,1,0,0
361876,0,1,0,0,0
361877,0,0,0,1,0
361878,0,1,0,0,0
361879,0,0,0,0,0
361880,0,0,0,0,1
361881,0,1,0,0,0
361882,0,1,0,0,0
361883,0,0,0,0,1
361884,0,0,1,0,0
361885,0,1,0,0,0
361886,0,0,1,0,0
361887,0,0,0,1,0
361888,0,0,1,0,0
361889,2,3,0,1,0
361890,0,0,0,0,1
361891,0,0,0,0,1
361892,0,0,0,1,1
361893,0,1,0,0,0
361894,0,0,1,0,0
361895,1,0,0,0,0
361896,0,0,1,0,0
361897,0,1,0,0,0
361898,1,0,1,0,0
361899,0,0,0,1,0
361900,0,0,1,1,0
361901,0,0,0,0,1
361902,0,0,0,0,1
361903,0,0,1,0,0
361904,0,0,0,1,0
361905,1,0,0,0,0
361906,0,1,0,0,0
361907,0,1,0,0,0
361908,0,0,0,0,0
361909,0,0,0,0,1
361910,0,0,0,0,1
361911,0,1,0,0,0
361912,0,0,0,1,0
361913,1,0,0,0,0
361914,0,0,0,0,1
361915,1,0,0,0,0
361916,1,0,0,0,0
361917,1,0,0,0,0
361918,0,0,0,1,0
361919,0,0,0,1,0
361920,0,1,0,0,0
361921,0,0,0,0,1
361922,0,0,1,3,0
361923,0,1,0,0,0
361924,1,0,0,0,0
361925,1,0,0,0,0
361926,1,0,0,0,0
361927,1,0,0,0,0
361928,0,1,0,0,0
361929,0,0,0,0,1
361930,1,0,0,0,0
361931,0,1,0,0,0
361932,1,0,0,0,0
361933,1,0,1,0,0
361934,1,0,0,0,0
361935,0,0,0,1,0
361936,0,1,0,0,0
361937,1,0,0,0,0
361938,0,0,1,0,0
361939,0,0,0,0,1
361940,0,0,0,0,1
361941,0,0,0,0,1
361942,1,0,0,0,0
361943,0,0,1,0,0
361944,0,0,0,1,0
361945,1,0,0,0,0
361946,0,1,0,0,0
361947,0,1,0,0,0
361948,0,0,0,1,0
361949,0,1,0,0,0
361950,1,0,0,0,0
361951,0,0,0,1,0
361952,0,1,0,0,0
361953,1,0,0,0,0
361954,0,0,0,1,0
361955,1,0,0,0,0
361956,0,0,0,1,0
361957,0,0,0,0,0
361958,0,0,0,1,0
361959,2,0,0,0,0
361960,0,0,0,1,0
361961,0,0,1,0,0
361962,0,0,1,0,0
361963,0,1,0,0,0
361964,0,1,0,0,0
361965,0,1,0,0,0
361966,0,0,0,0,0
361967,0,0,0,1,0
361968,0,1,0,0,0
361969,1,0,0,0,0
361970,0,1,0,0,0
361971,0,1,0,0,0
361972,1,0,0,0,0
361973,0,1,0,0,0
361974,0,0,0,1,0
361975,0,0,0,1,0
361976,0,0,0,0,0
361977,0,1,0,0,0
361978,1,0,0,0,0
361979,0,0,1,0,0
361980,0,0,0,1,0
361981,0,0,1,0,0
361982,0,0,1,0,0
361983,0,0,0,1,0
361984,0,0,0,1,0
361985,1,0,0,0,0
361986,0,0,1,0,0
361987,0,0,0,1,0
361988,0,0,0,0,1
361989,0,0,0,1,0
361990,0,0,0,0,1
361991,0,1,0,0,0
361992,0,0,0,0,1
361993,0,0,0,1,0
361994,0,0,0,1,0
361995,0,0,0,0,1
361996,1,0,0,0,0
361997,1,0,0,0,0
361998,0,0,0,1,0
361999,0,0,0,0,1
362000,1,0,0,0,0
362001,0,0,0,0,1
362002,1,0,0,0,0
362003,1,0,0,0,0
362004,0,0,1,0,0
362005,0,0,1,0,0
362006,0,1,0,0,0
362007,0,0,0,0,1
362008,0,0,0,0,1
362009,0,1,0,0,0
362010,0,0,0,0,1
362011,1,0,0,0,0
362012,0,0,1,0,0
362013,0,0,0,1,0
362014,0,1,0,0,0
362015,0,0,0,1,0
362016,1,0,0,0,0
362017,1,0,0,0,0
362018,1,0,0,0,0
362019,0,0,0,0,1
362020,0,0,1,0,0
362021,1,0,0,0,0
362022,0,1,0,0,0
362023,0,1,0,0,0
362024,1,0,0,1,0
362025,0,1,0,0,0
362026,0,0,0,1,1
362027,0,0,0,1,0
362028,1,0,0,0,0
362029,1,0,0,0,0
362030,0,1,0,0,0
362031,0,1,0,0,0
362032,0,0,1,0,0
362033,0,0,0,1,0
362034,0,0,0,1,0
362035,0,0,0,0,1
362036,0,1,0,0,0
362037,0,1,0,0,0
362038,0,1,0,0,0
362039,0,0,0,0,1
362040,0,0,1,0,0
362041,0,1,1,0,0
362042,0,0,0,1,0
362043,1,0,0,0,0
362044,0,1,0,0,0
362045,0,0,0,0,1
362046,1,1,0,0,0
362047,0,0,0,0,1
362048,0,0,0,0,1
362049,0,1,0,0,0
362050,0,0,0,1,0
362051,0,0,0,1,0
362052,0,1,0,0,0
362053,0,0,0,0,1
362054,0,0,2,0,0
362055,0,1,0,0,0
362056,0,1,0,0,0
362057,1,0,0,0,0
362058,0,0,0,0,1
362059,0,0,1,0,0
362060,0,0,0,0,1
362061,0,0,1,0,0
362062,0,0,0,1,1
362063,0,0,1,0,0
362064,0,0,0,1,0
362065,0,0,0,0,1
362066,0,0,1,0,0
362067,0,0,0,1,0
362068,0,0,0,0,1
362069,0,0,0,1,0
362070,0,1,0,0,0
362071,0,1,0,0,0
362072,0,0,0,1,0
362073,0,0,0,1,0
362074,0,0,0,0,1
362075,0,0,1,0,0
362076,0,1,0,0,0
362077,0,1,0,0,0
362078,0,0,0,0,1
362079,1,0,0,0,0
362080,0,1,0,0,0
362081,0,0,1,0,0
362082,0,1,0,1,0
362083,0,0,0,0,1
362084,1,1,0,0,0
362085,0,0,0,1,0
362086,0,0,0,0,1
362087,0,0,1,0,0
362088,0,0,0,1,0
362089,0,1,0,0,0
362090,0,0,1,0,0
362091,0,0,1,0,0
362092,0,1,0,0,0
362093,0,0,0,1,0
362094,1,0,0,0,0
362095,0,0,0,0,1
362096,0,0,0,1,0
362097,1,1,0,0,0
362098,1,0,0,0,0
362099,1,0,0,0,0
362100,1,0,0,0,0
362101,0,0,1,0,0
362102,2,0,0,0,0
362103,0,1,0,0,0
362104,0,0,0,1,0
362105,0,0,0,0,0
362106,0,0,1,0,0
362107,0,0,1,0,0
362108,0,0,1,0,0
362109,1,0,0,0,0
362110,0,0,0,1,1
362111,0,0,0,1,1
362112,0,0,1,0,0
362113,1,0,1,0,0
362114,1,0,0,0,0
362115,0,0,1,0,0
362116,0,1,0,0,0
362117,0,1,0,0,0
362118,1,0,0,0,0
362119,0,1,0,0,0
362120,0,0,0,0,1
362121,0,2,0,0,0
362122,0,1,0,0,0
362123,0,1,0,0,0
362124,0,0,1,0,0
362125,0,0,1,0,0
362126,1,0,0,0,0
362127,0,0,0,1,0
362128,0,0,0,2,0
362129,0,0,1,0,1
362130,0,1,0,0,0
362131,0,0,1,1,1
362132,0,1,0,0,0
362133,0,1,0,0,0
362134,1,0,0,0,1
362135,0,0,1,0,0
362136,0,0,0,0,1
362137,0,0,0,0,1
362138,0,1,0,0,0
362139,0,0,0,0,1
362140,1,0,0,0,0
362141,0,0,1,0,0
362142,0,1,0,1,0
362143,0,0,1,0,0
362144,0,0,1,0,0
362145,0,0,1,0,0
362146,0,0,0,1,0
362147,0,1,0,0,0
362148,0,0,1,0,0
362149,0,0,1,0,0
362150,0,0,1,0,0
362151,0,0,0,0,1
362152,0,0,0,1,0
362153,0,0,0,1,0
362154,1,0,0,0,0
362155,1,0,0,0,0
362156,1,0,0,0,0
362157,0,0,0,1,0
362158,0,0,0,1,0
362159,1,0,0,0,0
362160,0,0,1,0,0
362161,0,0,0,0,1
362162,0,0,0,1,0
362163,0,0,0,1,0
362164,0,0,0,0,2
362165,0,1,0,1,0
362166,0,0,0,0,1
362167,0,0,1,0,0
362168,0,0,1,0,0
362169,1,0,0,0,0
362170,1,0,0,0,0
362171,0,1,0,0,0
362172,1,0,0,0,0
362173,0,0,0,1,0
362174,0,0,0,0,1
362175,0,0,0,1,0
362176,0,0,0,0,1
362177,0,0,0,1,0
362178,0,0,0,0,0
362179,0,0,0,1,0
362180,0,1,0,0,0
362181,0,0,0,1,0
362182,0,0,0,0,0
362183,0,0,0,1,0
362184,0,0,0,1,0
362185,0,0,0,1,0
362186,0,0,0,1,0
362187,1,0,0,0,1
362188,0,0,0,1,0
362189,2,0,1,0,1
362190,0,0,0,1,0
362191,0,0,1,0,0
362192,0,0,0,0,1
362193,0,0,1,0,0
362194,0,0,0,1,0
362195,0,0,0,0,0
362196,2,0,0,0,0
362197,0,0,0,0,1
362198,0,2,0,0,0
362199,1,0,0,0,0
362200,0,1,0,0,0
362201,0,0,0,0,1
362202,0,0,0,0,1
362203,0,1,0,0,0
362204,0,1,0,1,0
362205,0,0,0,0,1
362206,0,1,0,0,0
362207,0,0,1,0,0
362208,0,0,0,0,1
362209,0,1,0,0,0
362210,0,0,1,0,0
362211,0,0,0,1,0
362212,0,1,0,0,0
362213,0,0,1,0,0
362214,0,0,1,0,0
362215,1,0,0,0,0
362216,1,0,0,0,0
362217,1,0,0,0,0
362218,0,0,1,0,0
362219,0,0,0,1,0
362220,0,0,0,0,1
362221,0,0,1,0,0
362222,0,0,1,0,0
362223,0,0,0,1,0
362224,0,0,0,0,0
362225,0,0,0,0,1
362226,1,0,0,0,0
362227,0,0,0,0,1
362228,1,0,0,0,0
362229,0,0,0,0,1
362230,0,0,0,0,1
362231,0,0,1,0,0
362232,1,0,0,0,0
362233,0,2,0,1,0
362234,0,0,1,0,0
362235,0,0,0,0,1
362236,0,0,0,1,0
362237,0,1,0,1,0
362238,0,0,0,1,0
362239,0,1,0,0,0
362240,1,0,0,0,0
362241,0,0,0,1,0
362242,2,0,0,0,0
362243,0,1,0,0,0
362244,0,0,0,1,0
362245,0,0,0,1,0
362246,0,0,0,0,0
362247,1,0,0,0,0
362248,0,0,0,1,0
362249,0,0,0,1,0
362250,0,1,0,0,0
362251,0,1,0,0,0
362252,0,0,0,0,0
362253,0,0,0,0,1
362254,0,0,0,0,1
362255,0,2,0,0,0
362256,1,0,0,0,0
362257,0,0,0,1,0
362258,0,1,0,0,0
362259,0,0,0,0,1
362260,0,0,1,0,0
362261,0,1,0,0,0
362262,0,0,0,0,1
362263,0,0,0,1,0
362264,0,0,0,1,0
362265,1,0,0,0,0
362266,0,1,0,0,0
362267,0,0,0,0,1
362268,0,0,0,1,1
362269,0,1,0,0,0
362270,0,0,1,0,0
362271,0,1,0,0,0
362272,0,0,0,1,0
362273,0,0,1,0,0
362274,0,0,0,1,0
362275,0,0,0,1,0
362276,0,0,0,1,0
362277,1,0,0,0,0
362278,0,0,0,0,1
362279,0,0,0,0,1
362280,0,0,0,0,1
362281,0,0,0,0,0
362282,1,0,0,0,0
362283,0,0,0,0,1
362284,2,0,0,0,0
362285,2,0,0,0,0
362286,1,0,0,0,0
362287,0,0,1,0,0
362288,0,0,0,0,1
362289,0,1,0,0,0
362290,0,0,1,0,0
362291,1,1,1,0,0
362292,0,0,1,0,0
362293,0,0,0,1,0
362294,1,0,0,0,1
362295,1,0,1,0,0
362296,0,1,0,0,0
362297,1,0,0,0,0
362298,0,4,1,0,0
362299,0,0,1,0,0
362300,0,0,0,0,1
362301,0,0,1,0,0
362302,0,0,0,1,0
362303,0,0,0,1,0
362304,0,0,0,1,0
362305,0,0,0,1,0
362306,0,1,0,0,0
362307,0,0,0,1,0
362308,0,0,1,0,0
362309,0,0,1,1,0
362310,1,0,1,0,0
362311,0,0,0,1,0
362312,0,0,0,0,1
362313,1,0,0,0,0
362314,0,0,0,1,0
362315,0,0,0,3,0
362316,0,0,1,0,0
362317,0,1,0,0,0
362318,0,0,1,0,0
362319,0,0,0,1,0
362320,0,0,0,1,0
362321,0,0,1,0,0
362322,0,0,0,1,0
362323,0,0,0,1,0
362324,0,0,0,1,0
362325,0,0,0,1,0
362326,0,1,0,0,0
362327,1,0,0,0,0
362328,0,0,0,1,0
362329,1,0,0,0,0
362330,0,1,0,0,0
362331,0,1,0,0,0
362332,1,1,1,0,0
362333,1,0,0,0,0
362334,0,0,0,0,1
362335,0,0,0,0,1
362336,1,0,0,2,1
362337,0,1,0,0,0
362338,0,0,0,0,1
362339,0,0,1,0,0
362340,0,1,0,0,0
362341,1,0,0,0,0
362342,0,1,0,0,0
362343,0,1,0,0,0
362344,0,1,0,0,0
362345,0,1,0,0,0
362346,0,0,0,0,1
362347,0,1,0,0,0
362348,0,1,0,0,0
362349,0,1,0,0,0
362350,1,0,0,0,0
362351,0,1,0,0,0
362352,0,0,0,0,1
362353,0,1,0,0,0
362354,0,0,1,0,0
362355,0,0,1,0,0
362356,0,0,1,0,0
362357,0,0,0,1,0
362358,0,0,0,1,0
362359,0,0,0,1,0
362360,0,1,1,0,0
362361,0,1,0,1,0
362362,1,0,0,0,0
362363,0,1,0,0,0
362364,0,1,0,0,0
362365,0,1,0,0,0
362366,2,0,1,0,0
362367,0,0,1,0,0
362368,0,0,1,0,0
362369,1,0,0,0,0
362370,0,0,0,1,0
362371,0,0,0,0,1
362372,1,0,0,1,1
362373,1,0,0,0,0
362374,1,0,0,1,0
362375,0,0,0,0,1
362376,1,0,0,0,0
362377,4,0,0,0,0
362378,0,0,1,0,0
362379,0,0,0,0,1
362380,0,1,0,0,0
362381,0,0,0,1,0
362382,0,1,0,0,0
362383,0,0,1,0,0
362384,1,1,1,0,0
362385,0,0,0,0,1
362386,1,0,0,0,0
362387,0,0,1,0,0
362388,0,0,0,0,1
362389,0,0,0,1,0
362390,0,0,0,1,0
362391,0,0,0,0,1
362392,0,0,1,0,0
362393,0,1,0,0,0
362394,0,1,0,0,0
362395,0,0,0,0,1
362396,0,0,0,0,1
362397,0,0,0,0,1
362398,0,0,0,0,1
362399,0,0,0,0,1
362400,0,0,0,1,0
362401,0,1,0,0,0
362402,0,1,0,0,0
362403,1,0,0,0,0
362404,0,0,0,0,0
362405,0,0,0,0,1
362406,0,0,0,0,1
362407,1,0,0,1,0
362408,0,0,1,1,1
362409,0,1,0,0,0
362410,0,0,0,1,0
362411,0,1,0,0,0
362412,0,0,1,0,0
362413,0,1,0,0,0
362414,1,0,0,0,0
362415,0,1,0,0,0
362416,1,0,0,0,0
362417,0,0,1,0,0
362418,0,0,0,0,1
362419,0,0,1,0,0
362420,0,0,1,0,0
362421,0,0,1,0,0
362422,0,0,0,0,1
362423,0,0,0,1,0
362424,0,1,0,0,0
362425,0,1,0,0,0
362426,0,0,1,0,0
362427,1,0,0,0,0
362428,0,0,0,0,1
362429,0,1,0,0,0
362430,0,0,1,0,0
362431,0,0,0,1,0
362432,0,1,0,0,0
362433,0,0,1,0,0
362434,0,0,1,1,0
362435,0,1,0,0,0
362436,0,0,1,0,0
362437,0,0,0,1,0
362438,0,0,0,0,1
362439,1,0,0,0,0
362440,0,0,0,1,0
362441,1,0,0,0,0
362442,0,0,0,1,0
362443,0,1,0,0,0
362444,1,0,0,0,1
362445,0,1,0,0,0
362446,1,0,0,0,0
362447,0,0,0,1,0
362448,0,0,1,0,0
362449,0,0,1,0,0
362450,1,2,0,1,0
362451,0,0,1,0,0
362452,0,0,0,1,0
362453,0,0,2,0,0
362454,0,0,0,1,0
362455,0,0,0,1,0
362456,0,0,0,1,0
362457,0,0,1,0,0
362458,0,1,0,0,0
362459,1,0,0,0,0
362460,0,0,0,1,0
362461,0,0,1,0,0
362462,0,1,0,0,0
362463,1,0,0,0,0
362464,0,0,0,0,1
362465,0,0,0,1,0
362466,1,0,0,0,0
362467,0,0,0,1,0
362468,0,1,0,0,0
362469,0,0,0,1,0
362470,0,0,0,0,1
362471,0,0,0,1,1
362472,0,0,0,0,1
362473,0,1,0,0,0
362474,2,0,0,0,0
362475,0,0,1,0,0
362476,0,1,0,0,1
362477,0,1,0,0,0
362478,0,0,0,0,0
362479,0,1,0,0,0
362480,0,1,0,0,1
362481,0,0,0,0,1
362482,0,0,1,0,0
362483,1,0,0,0,0
362484,0,0,0,0,1
362485,0,1,0,0,0
362486,0,1,0,0,0
362487,0,0,0,0,1
362488,1,0,0,0,0
362489,1,0,0,0,0
362490,0,0,0,0,1
362491,0,0,0,0,1
362492,0,0,1,0,0
362493,0,0,0,1,0
362494,0,0,0,1,0
362495,0,0,0,0,0
362496,0,0,1,0,0
362497,0,0,1,0,0
362498,0,0,1,0,0
362499,0,0,1,0,0
362500,0,0,0,1,0
362501,2,0,0,0,0
362502,1,0,0,0,0
362503,0,1,0,0,0
362504,0,1,0,0,0
362505,1,0,0,0,0
362506,0,0,1,0,0
362507,0,0,0,0,2
362508,1,0,0,0,0
362509,0,1,0,0,0
362510,0,2,0,0,0
362511,1,0,0,0,0
362512,0,0,0,1,0
362513,1,0,0,0,0
362514,0,0,0,1,0
362515,1,0,0,0,0
362516,0,1,0,0,0
362517,0,0,0,0,1
362518,0,1,0,0,0
362519,0,0,1,0,0
362520,0,0,0,0,1
362521,0,0,0,0,1
362522,0,0,0,0,1
362523,0,0,0,1,0
362524,0,0,1,0,0
362525,0,0,0,1,0
362526,1,0,1,0,0
362527,0,0,0,1,0
362528,0,0,0,0,1
362529,0,0,0,1,0
362530,0,1,0,0,0
362531,0,0,0,1,0
362532,0,0,1,0,0
362533,0,0,1,0,0
362534,0,0,0,1,0
362535,0,1,0,0,0
362536,0,0,1,0,0
362537,1,0,0,0,0
362538,0,1,0,0,0
362539,1,0,0,0,0
362540,0,0,1,0,0
362541,0,0,0,0,1
362542,0,1,0,0,0
362543,1,0,0,0,0
362544,0,1,0,0,0
362545,0,0,0,0,1
362546,0,1,0,0,0
362547,0,0,1,0,0
362548,0,1,0,0,0
362549,0,0,1,0,0
362550,0,0,0,0,0
362551,0,0,0,1,0
362552,0,0,0,0,1
362553,0,0,0,0,1
362554,0,0,1,0,0
362555,0,0,0,1,0
362556,0,1,0,0,0
362557,0,1,0,0,0
362558,1,0,0,0,0
362559,0,0,1,0,0
362560,0,0,1,0,0
362561,0,0,1,0,0
362562,0,0,1,0,0
362563,0,0,0,1,0
362564,0,0,1,0,0
362565,0,1,1,1,1
362566,0,0,0,0,0
362567,0,0,1,0,0
362568,1,0,0,0,0
362569,1,0,0,0,0
362570,0,1,0,0,0
362571,0,1,1,0,0
362572,0,0,0,1,0
362573,0,0,1,0,0
362574,0,0,0,0,1
362575,0,0,0,0,1
362576,0,0,0,0,1
362577,0,0,0,1,0
362578,0,0,0,0,1
362579,1,0,0,0,0
362580,0,0,0,1,0
362581,0,1,0,0,0
362582,1,0,0,0,0
362583,0,0,0,0,1
362584,0,0,0,0,0
362585,0,0,1,0,0
362586,0,0,0,1,0
362587,0,0,0,0,1
362588,1,0,0,0,0
362589,1,0,0,0,0
362590,0,0,0,1,0
362591,0,0,0,0,1
362592,1,0,0,0,0
362593,0,0,0,1,0
362594,0,0,1,0,0
362595,0,1,0,0,0
362596,0,0,1,0,0
362597,0,1,0,0,0
362598,0,0,0,1,0
362599,0,1,0,0,0
362600,0,1,0,0,0
362601,0,0,1,0,0
362602,1,0,0,0,0
362603,0,0,0,0,0
362604,0,1,0,0,0
362605,0,0,0,0,1
362606,0,0,1,0,0
362607,0,0,0,1,0
362608,0,0,1,0,0
362609,0,0,0,1,0
362610,0,0,0,0,1
362611,0,0,0,0,1
362612,0,0,0,1,0
362613,0,0,0,1,0
362614,0,1,0,1,1
362615,0,0,1,0,0
362616,0,0,0,1,0
362617,0,0,0,0,1
362618,1,0,0,0,0
362619,0,0,1,0,0
362620,0,0,0,1,0
362621,1,0,0,0,0
362622,0,0,1,0,0
362623,0,0,0,0,1
362624,0,1,0,0,0
362625,0,0,0,0,1
362626,0,1,0,0,0
362627,0,0,0,1,0
362628,0,1,0,0,0
362629,0,0,0,0,1
362630,0,0,0,0,1
362631,0,1,0,0,0
362632,1,0,0,0,0
362633,1,1,0,0,0
362634,0,0,0,0,1
362635,0,0,0,0,1
362636,0,0,0,1,0
362637,1,0,0,0,0
362638,0,1,0,0,0
362639,1,0,0,0,0
362640,1,0,0,0,0
362641,0,0,1,0,0
362642,0,0,0,0,1
362643,1,0,0,0,0
362644,0,1,0,0,0
362645,0,0,0,1,0
362646,1,0,0,0,0
362647,1,0,1,0,0
362648,0,0,0,0,0
362649,0,0,0,0,1
362650,0,0,0,0,1
362651,0,0,0,0,1
362652,0,0,0,0,1
362653,0,0,0,0,1
362654,0,1,0,0,0
362655,0,0,1,0,0
362656,1,2,0,0,0
362657,0,0,0,0,1
362658,0,1,0,0,0
362659,1,0,0,0,0
362660,0,0,0,1,0
362661,0,0,0,1,0
362662,1,0,0,0,0
362663,0,0,0,0,1
362664,1,0,0,0,0
362665,1,0,0,0,0
362666,0,0,1,0,0
362667,0,0,1,0,0
362668,0,1,0,0,0
362669,2,1,0,0,0
362670,0,0,1,0,0
362671,0,1,0,0,0
362672,0,0,0,1,0
362673,1,0,0,1,1
362674,0,0,0,1,0
362675,0,0,0,1,0
362676,0,0,1,1,0
362677,0,1,0,0,0
362678,0,1,0,0,0
362679,1,0,0,0,0
362680,0,1,0,0,0
362681,0,1,0,0,0
362682,0,1,0,0,0
362683,0,0,0,0,1
362684,0,0,0,1,0
362685,0,0,0,0,1
362686,0,0,0,1,0
362687,0,0,0,0,1
362688,0,0,0,1,0
362689,0,0,0,0,0
362690,0,0,0,1,0
362691,0,0,1,0,0
362692,1,0,0,0,0
362693,0,1,0,0,0
362694,1,0,0,0,0
362695,0,0,1,0,0
362696,0,0,0,1,0
362697,0,1,0,0,0
362698,0,0,1,0,0
362699,0,0,0,1,0
362700,1,0,0,0,0
362701,0,0,0,1,0
362702,0,1,0,0,0
362703,1,0,0,0,0
362704,0,0,0,0,1
362705,0,1,0,0,0
362706,0,0,0,0,1
362707,0,0,0,1,0
362708,0,0,0,1,0
362709,0,0,0,0,1
362710,0,0,1,0,0
362711,1,0,0,0,0
362712,0,0,1,0,0
362713,0,0,1,0,0
362714,0,0,1,0,0
362715,0,0,0,1,0
